"Customer ID","Country","TotalSpent","InvoiceCount","UniqueProducts","TotalQuantity","FirstPurchaseDate","LastPurchaseDate"
15224.0,United Kingdom,837.26,8,24,423,"2010-01-15 16:14:00","2010-12-16 15:02:00"
15832.0,United Kingdom,836.79,1,54,465,"2011-03-30 15:29:00","2011-03-30 15:29:00"
14929.0,United Kingdom,836.69,2,34,487,"2010-10-14 12:22:00","2011-11-07 17:21:00"
13795.0,United Kingdom,836.3,4,23,1250,"2010-03-12 12:44:00","2010-11-16 17:25:00"
16500.0,United Kingdom,835.96,10,24,385,"2010-06-14 14:54:00","2011-12-05 12:04:00"
13386.0,United Kingdom,835.46,2,24,514,"2010-09-28 13:09:00","2010-10-21 12:52:00"
14556.0,United Kingdom,835.34,3,158,331,"2010-01-20 11:49:00","2010-04-22 14:57:00"
16737.0,United Kingdom,835.2,2,1,576,"2010-05-11 09:53:00","2011-10-17 13:03:00"
12525.0,France,835.18,8,56,487,"2009-12-04 10:10:00","2010-08-05 18:09:00"
15190.0,United Kingdom,834.44,1,40,790,"2010-10-01 13:09:00","2010-10-01 13:09:00"
15469.0,United Kingdom,834.4,6,38,280,"2010-09-27 10:09:00","2011-10-27 19:16:00"
16644.0,United Kingdom,833.78,2,62,826,"2011-05-11 12:53:00","2011-06-15 12:39:00"
12903.0,United Kingdom,833.53,1,41,493,"2010-10-07 12:39:00","2010-10-07 12:39:00"
14372.0,United Kingdom,830.18,3,37,376,"2009-12-14 13:43:00","2010-09-22 16:17:00"
17003.0,United Kingdom,830.16,4,90,495,"2010-05-10 11:20:00","2010-11-02 13:15:00"
14437.0,United Kingdom,829.94,7,35,479,"2010-05-05 12:20:00","2011-07-19 14:56:00"
14851.0,United Kingdom,829.41,3,38,631,"2010-03-19 11:52:00","2011-11-16 14:20:00"
12730.0,Germany,829.25,1,47,234,"2010-07-06 12:19:00","2010-07-06 12:19:00"
16469.0,United Kingdom,828.91,5,167,345,"2010-07-13 13:17:00","2011-11-16 12:25:00"
12953.0,United Kingdom,828.81,2,45,364,"2010-07-05 13:37:00","2011-11-30 09:24:00"
15617.0,United Kingdom,828.55,3,41,485,"2010-07-20 13:16:00","2010-11-08 16:07:00"
13681.0,United Kingdom,827.83,4,37,360,"2011-07-07 15:21:00","2011-11-22 11:13:00"
17045.0,United Kingdom,827.68,5,44,294,"2010-10-06 14:52:00","2011-08-18 17:09:00"
15945.0,United Kingdom,827.27,4,24,397,"2009-12-01 13:47:00","2010-12-09 13:14:00"
16246.0,United Kingdom,827.25,2,79,338,"2010-02-08 12:32:00","2010-09-06 12:04:00"
16747.0,United Kingdom,826.96,4,34,577,"2011-10-03 10:18:00","2011-11-14 13:37:00"
12461.0,Switzerland,826.88,2,35,287,"2011-07-08 10:23:00","2011-09-06 16:57:00"
16494.0,United Kingdom,826.53,1,47,675,"2011-02-16 12:49:00","2011-02-16 12:49:00"
15006.0,United Kingdom,825.14,2,165,416,"2010-09-12 13:03:00","2011-10-19 15:08:00"
17880.0,United Kingdom,824.92,3,43,466,"2009-12-09 16:13:00","2010-12-10 10:21:00"
13922.0,United Kingdom,824.7,5,31,453,"2010-08-29 14:36:00","2010-12-23 10:38:00"
14260.0,United Kingdom,824.28,3,50,544,"2010-06-09 11:23:00","2010-08-25 14:55:00"
15847.0,United Kingdom,822.57,5,39,643,"2010-03-08 08:47:00","2011-11-01 14:41:00"
16680.0,United Kingdom,821.45,3,24,377,"2010-06-23 09:30:00","2011-10-27 17:35:00"
13893.0,United Kingdom,821.1,1,21,190,"2011-02-15 11:30:00","2011-02-15 11:30:00"
13544.0,United Kingdom,820.5,7,219,357,"2010-03-05 11:31:00","2011-10-31 11:57:00"
17952.0,United Kingdom,819.61,4,85,504,"2010-06-16 11:54:00","2010-11-26 13:54:00"
12891.0,United Kingdom,819.5,12,2,2275,"2010-02-18 14:32:00","2011-06-07 12:31:00"
16135.0,United Kingdom,819.45,2,35,395,"2010-05-05 09:35:00","2011-03-22 12:30:00"
17683.0,United Kingdom,819.01,3,41,781,"2010-06-03 17:15:00","2010-11-19 10:11:00"
13595.0,United Kingdom,818.22,3,114,353,"2010-03-03 14:42:00","2010-07-11 12:36:00"
14890.0,United Kingdom,817.25,3,55,636,"2010-02-18 09:00:00","2011-03-31 11:57:00"
16943.0,United Kingdom,816.73,7,24,145,"2010-03-18 16:18:00","2011-05-12 11:57:00"
13514.0,United Kingdom,815.9,4,15,288,"2010-01-26 15:11:00","2011-09-27 09:39:00"
15399.0,United Kingdom,815.77,3,45,611,"2011-09-21 15:57:00","2011-12-08 13:04:00"
16460.0,United Kingdom,814.72,3,128,879,"2011-09-19 10:15:00","2011-11-11 13:46:00"
14656.0,United Kingdom,814.65,5,148,318,"2010-04-15 12:10:00","2011-06-23 13:51:00"
12763.0,Japan,814.16,2,16,512,"2010-12-05 15:46:00","2011-07-24 14:12:00"
14624.0,United Kingdom,814.07,6,39,645,"2010-04-14 10:44:00","2011-10-13 13:44:00"
12792.0,Portugal,813.88,3,40,393,"2010-01-26 16:35:00","2011-03-28 11:36:00"
16621.0,United Kingdom,813.48,4,22,302,"2011-03-07 11:32:00","2011-10-19 11:38:00"
15644.0,United Kingdom,813.0,4,166,557,"2011-03-23 15:37:00","2011-06-26 14:54:00"
17194.0,United Kingdom,812.5,3,57,420,"2010-06-27 13:16:00","2011-03-11 12:05:00"
15759.0,United Kingdom,810.98,10,10,518,"2009-12-02 10:08:00","2011-05-05 15:13:00"
16624.0,United Kingdom,810.57,2,44,488,"2011-05-26 14:20:00","2011-09-20 12:39:00"
13637.0,United Kingdom,810.5,3,79,409,"2011-04-27 13:06:00","2011-10-18 13:32:00"
16958.0,United Kingdom,809.44,1,69,561,"2010-09-30 14:25:00","2010-09-30 14:25:00"
13045.0,United Kingdom,808.92,3,41,405,"2010-08-10 13:02:00","2011-09-01 15:04:00"
13479.0,United Kingdom,808.5,7,45,708,"2010-08-19 16:18:00","2011-05-25 16:49:00"
15952.0,United Kingdom,806.57,4,65,399,"2011-04-28 12:55:00","2011-11-06 11:18:00"
16869.0,United Kingdom,805.62,5,113,581,"2011-06-17 13:01:00","2011-11-17 12:02:00"
17251.0,United Kingdom,803.73,4,65,377,"2009-12-15 10:36:00","2010-12-12 11:06:00"
14087.0,United Kingdom,803.47,5,175,702,"2009-12-04 15:27:00","2011-12-07 12:41:00"
14872.0,United Kingdom,802.68,4,34,614,"2010-03-16 14:41:00","2010-08-16 10:44:00"
16164.0,United Kingdom,802.53,4,27,432,"2011-10-28 09:12:00","2011-11-22 15:04:00"
15921.0,United Kingdom,802.11,4,69,342,"2010-03-09 11:03:00","2011-06-20 11:03:00"
18265.0,United Kingdom,801.51,2,44,311,"2011-07-04 15:26:00","2011-09-28 14:10:00"
16806.0,United Kingdom,801.49,4,68,378,"2011-04-14 19:59:00","2011-08-28 15:27:00"
16127.0,United Kingdom,801.31,2,75,391,"2009-12-13 12:19:00","2011-10-31 13:58:00"
12696.0,Finland,801.15,3,44,563,"2010-01-26 16:39:00","2010-10-01 10:43:00"
17817.0,United Kingdom,801.15,7,115,363,"2010-10-13 15:07:00","2011-12-05 14:39:00"
15314.0,United Kingdom,800.65,4,49,738,"2010-10-07 15:41:00","2011-05-24 14:39:00"
17023.0,United Kingdom,800.18,3,48,530,"2010-01-11 15:09:00","2010-10-18 15:37:00"
13720.0,United Kingdom,799.9,4,42,501,"2011-03-30 09:17:00","2011-08-15 12:46:00"
15766.0,United Kingdom,799.66,4,21,330,"2010-01-26 15:55:00","2011-10-06 17:03:00"
13041.0,United Kingdom,799.13,4,23,335,"2010-04-29 08:43:00","2010-09-15 11:44:00"
17255.0,United Kingdom,799.13,4,163,594,"2010-09-19 15:53:00","2011-10-30 12:18:00"
16952.0,United Kingdom,798.78,5,76,344,"2009-12-11 13:52:00","2011-08-22 13:03:00"
16438.0,United Kingdom,798.35,5,74,463,"2011-09-18 13:31:00","2011-12-04 10:51:00"
13389.0,United Kingdom,797.96,3,50,429,"2011-04-21 12:12:00","2011-11-28 14:01:00"
17281.0,United Kingdom,797.85,6,2,295,"2010-02-04 13:00:00","2010-11-30 18:05:00"
15637.0,United Kingdom,797.59,5,37,651,"2009-12-15 17:54:00","2011-10-18 08:28:00"
13513.0,United Kingdom,796.99,4,32,352,"2010-02-22 16:36:00","2011-08-05 11:50:00"
15396.0,United Kingdom,796.38,2,16,278,"2010-05-05 09:04:00","2011-08-19 10:56:00"
17801.0,United Kingdom,795.78,4,67,835,"2010-01-17 11:31:00","2010-09-14 14:32:00"
15872.0,United Kingdom,795.68,4,164,506,"2010-06-07 14:53:00","2011-11-25 11:55:00"
13336.0,United Kingdom,795.12,1,51,559,"2011-09-23 14:05:00","2011-09-23 14:05:00"
17212.0,United Kingdom,794.41,3,29,727,"2010-08-10 09:22:00","2011-03-31 19:42:00"
18034.0,United Kingdom,793.7,3,182,992,"2010-11-29 12:36:00","2011-11-18 12:22:00"
13175.0,United Kingdom,793.1,4,40,392,"2009-12-04 12:11:00","2010-06-03 19:13:00"
16679.0,United Kingdom,793.06,3,15,276,"2010-06-10 18:35:00","2010-12-08 13:51:00"
13296.0,United Kingdom,792.51,6,50,653,"2010-05-11 14:29:00","2011-07-25 13:46:00"
14022.0,United Kingdom,792.15,2,45,681,"2010-08-10 09:38:00","2011-04-28 14:39:00"
16250.0,United Kingdom,791.38,3,29,376,"2010-11-18 10:43:00","2011-03-23 15:07:00"
13016.0,United Kingdom,789.89,3,39,527,"2011-08-08 15:00:00","2011-09-27 14:08:00"
12923.0,United Kingdom,789.87,3,54,237,"2010-05-13 14:55:00","2011-10-06 16:20:00"
16472.0,United Kingdom,789.6,2,39,252,"2010-04-21 11:48:00","2010-10-01 13:56:00"
15448.0,United Kingdom,788.81,2,49,487,"2010-02-03 13:29:00","2011-01-31 10:42:00"
13323.0,United Kingdom,787.85,5,6,175,"2011-09-16 13:23:00","2011-12-06 17:12:00"
16468.0,United Kingdom,787.52,3,38,371,"2010-08-15 13:10:00","2011-09-26 14:13:00"
14463.0,United Kingdom,786.57,4,7,210,"2010-07-28 11:35:00","2011-09-02 15:20:00"
16972.0,United Kingdom,786.25,2,54,190,"2010-09-09 11:20:00","2010-11-22 10:59:00"
16810.0,United Kingdom,786.14,4,34,367,"2010-10-15 15:32:00","2011-05-31 15:32:00"
13770.0,United Kingdom,785.37,4,48,468,"2009-12-09 14:44:00","2010-10-13 15:10:00"
15714.0,United Kingdom,784.81,5,45,362,"2010-06-02 12:08:00","2011-11-28 11:26:00"
15806.0,United Kingdom,784.58,3,24,602,"2011-03-08 09:24:00","2011-10-24 14:35:00"
15743.0,United Kingdom,784.46,4,59,216,"2011-06-08 10:14:00","2011-11-23 17:19:00"
17387.0,United Kingdom,784.11,2,71,542,"2011-11-06 11:25:00","2011-11-20 11:00:00"
18248.0,United Kingdom,783.02,4,39,501,"2011-06-06 13:18:00","2011-08-18 06:14:00"
12761.0,Netherlands,782.95,2,27,281,"2010-09-01 10:47:00","2010-09-08 12:17:00"
16836.0,United Kingdom,782.37,4,42,539,"2010-05-14 12:52:00","2011-10-31 10:05:00"
15679.0,United Kingdom,781.28,4,98,1170,"2011-06-10 08:24:00","2011-11-15 16:19:00"
14690.0,United Kingdom,781.24,5,69,337,"2010-10-25 12:20:00","2011-10-26 15:39:00"
16155.0,United Kingdom,781.05,6,45,482,"2010-06-18 11:23:00","2010-11-23 12:03:00"
13212.0,United Kingdom,780.58,4,128,309,"2011-10-09 14:48:00","2011-11-30 15:12:00"
15246.0,United Kingdom,780.4,3,45,359,"2010-06-02 11:28:00","2011-04-15 14:45:00"
15973.0,United Kingdom,780.39,5,8,282,"2010-10-06 15:00:00","2011-04-18 09:39:00"
12735.0,France,779.57,2,38,368,"2011-01-06 14:26:00","2011-01-28 13:37:00"
14815.0,United Kingdom,778.5,2,53,744,"2011-10-03 11:36:00","2011-11-03 11:36:00"
17482.0,United Kingdom,778.19,2,50,241,"2010-05-10 14:10:00","2010-08-09 15:33:00"
13612.0,United Kingdom,777.79,2,51,438,"2010-03-17 12:14:00","2010-07-09 16:18:00"
12791.0,Netherlands,777.75,8,17,448,"2010-03-25 17:29:00","2010-12-01 11:27:00"
13965.0,United Kingdom,777.66,5,23,402,"2010-01-05 15:21:00","2010-09-10 16:46:00"
16505.0,United Kingdom,777.6,1,4,576,"2011-11-08 12:14:00","2011-11-08 12:14:00"
13563.0,United Kingdom,777.53,2,49,209,"2011-07-22 17:21:00","2011-09-16 14:45:00"
15837.0,United Kingdom,777.01,2,52,405,"2010-08-11 10:16:00","2011-10-06 09:01:00"
15794.0,United Kingdom,777.0,2,15,288,"2009-12-02 15:10:00","2009-12-03 13:04:00"
13598.0,United Kingdom,776.84,6,78,400,"2010-02-26 11:22:00","2011-10-23 14:35:00"
18112.0,United Kingdom,775.96,4,59,447,"2010-06-06 12:40:00","2011-11-27 14:43:00"
13341.0,United Kingdom,775.85,1,42,301,"2011-03-24 09:50:00","2011-03-24 09:50:00"
14234.0,United Kingdom,775.46,4,122,963,"2011-10-13 13:58:00","2011-11-17 17:53:00"
16447.0,United Kingdom,775.14,3,59,323,"2010-02-17 14:09:00","2011-07-27 12:45:00"
15414.0,United Kingdom,774.9,3,37,443,"2011-04-11 13:45:00","2011-11-30 09:50:00"
17889.0,United Kingdom,774.87,7,97,417,"2010-03-31 10:54:00","2011-05-11 16:26:00"
13502.0,United Kingdom,774.6,6,28,488,"2010-06-09 10:52:00","2011-11-23 10:39:00"
15773.0,United Kingdom,774.52,2,46,410,"2010-10-26 15:27:00","2011-12-04 12:48:00"
18058.0,United Kingdom,774.06,3,12,394,"2010-02-10 09:38:00","2011-11-30 08:38:00"
14838.0,United Kingdom,773.67,2,69,362,"2009-12-03 09:52:00","2010-10-12 15:46:00"
15092.0,United Kingdom,773.16,4,39,228,"2010-09-03 12:33:00","2011-05-08 14:10:00"
15075.0,United Kingdom,773.03,1,27,447,"2011-09-23 12:27:00","2011-09-23 12:27:00"
16961.0,United Kingdom,773.01,6,53,479,"2009-12-04 09:37:00","2011-08-15 13:46:00"
16759.0,United Kingdom,772.84,4,40,608,"2011-11-09 09:06:00","2011-12-02 12:42:00"
16739.0,United Kingdom,772.23,4,33,387,"2010-06-21 09:38:00","2011-06-20 17:15:00"
12965.0,United Kingdom,771.91,1,108,283,"2011-09-11 15:31:00","2011-09-11 15:31:00"
14104.0,United Kingdom,771.58,5,117,509,"2010-05-28 16:11:00","2011-07-08 12:50:00"
14997.0,United Kingdom,771.38,5,36,1390,"2010-02-22 12:11:00","2011-10-24 13:28:00"
14513.0,United Kingdom,770.91,7,15,587,"2010-05-20 17:57:00","2011-08-31 11:25:00"
13781.0,United Kingdom,770.88,4,56,299,"2009-12-18 15:46:00","2011-04-03 12:08:00"
14998.0,United Kingdom,770.73,4,111,367,"2010-04-13 16:07:00","2011-06-22 17:30:00"
14413.0,United Kingdom,770.37,4,93,280,"2010-01-19 14:27:00","2010-12-12 13:37:00"
15988.0,United Kingdom,770.09,3,114,486,"2010-02-21 11:36:00","2011-11-20 13:23:00"
17691.0,United Kingdom,769.85,5,37,361,"2010-06-11 11:50:00","2010-12-16 17:20:00"
14247.0,United Kingdom,769.71,6,82,381,"2010-06-06 15:07:00","2011-03-06 15:21:00"
12628.0,Germany,769.61,4,34,445,"2011-10-06 09:28:00","2011-12-05 13:15:00"
16480.0,United Kingdom,769.29,1,51,455,"2011-09-25 11:40:00","2011-09-25 11:40:00"
18228.0,United Kingdom,769.2,3,23,236,"2011-09-21 10:48:00","2011-10-20 19:21:00"
16978.0,United Kingdom,768.88,3,65,285,"2010-02-11 16:27:00","2011-09-23 12:50:00"
12449.0,Denmark,768.6,2,10,729,"2010-09-27 09:37:00","2010-10-25 12:21:00"
13356.0,United Kingdom,768.24,1,42,325,"2011-09-20 14:33:00","2011-09-20 14:33:00"
12440.0,Austria,768.15,3,21,308,"2009-12-22 12:03:00","2010-09-08 15:57:00"
12455.0,Spain,767.96,4,44,566,"2011-06-03 11:33:00","2011-09-27 15:31:00"
13484.0,United Kingdom,767.32,4,38,212,"2010-03-10 11:46:00","2011-04-12 16:30:00"
13712.0,United Kingdom,766.42,2,32,1128,"2010-04-08 11:16:00","2011-04-07 12:33:00"
14976.0,United Kingdom,765.86,8,47,230,"2011-01-17 11:09:00","2011-10-13 16:37:00"
12991.0,United Kingdom,764.82,3,45,483,"2010-11-15 13:43:00","2011-11-16 15:34:00"
15908.0,United Kingdom,764.57,2,37,174,"2010-07-15 19:21:00","2010-08-06 11:56:00"
15239.0,United Kingdom,764.34,3,48,591,"2011-09-22 09:53:00","2011-11-29 14:14:00"
17466.0,United Kingdom,763.28,2,41,306,"2011-09-22 09:16:00","2011-11-29 13:15:00"
16392.0,United Kingdom,763.05,3,125,609,"2010-05-27 11:17:00","2011-03-15 12:11:00"
15428.0,United Kingdom,762.75,4,39,347,"2009-12-17 17:46:00","2011-11-24 16:54:00"
13745.0,United Kingdom,761.27,4,46,1121,"2010-06-11 17:19:00","2011-07-11 14:21:00"
15066.0,United Kingdom,760.59,2,42,279,"2011-10-17 13:25:00","2011-11-08 09:56:00"
17425.0,United Kingdom,759.17,2,42,407,"2011-10-10 11:37:00","2011-11-20 15:30:00"
17495.0,United Kingdom,759.07,4,38,358,"2010-11-14 11:50:00","2011-12-02 12:08:00"
13453.0,United Kingdom,758.99,5,33,339,"2010-11-02 13:23:00","2011-06-27 09:34:00"
18246.0,United Kingdom,758.82,3,3,214,"2010-04-09 10:19:00","2011-11-16 11:49:00"
15568.0,United Kingdom,758.29,3,27,461,"2011-09-27 14:37:00","2011-12-07 11:27:00"
13768.0,United Kingdom,758.07,8,37,357,"2009-12-01 12:33:00","2010-05-25 10:19:00"
17461.0,United Kingdom,757.46,3,104,799,"2011-11-10 12:01:00","2011-11-17 10:21:00"
14883.0,United Kingdom,756.64,7,39,789,"2011-05-12 09:49:00","2011-11-21 10:23:00"
14037.0,United Kingdom,755.95,7,96,563,"2009-12-07 11:39:00","2011-06-16 13:57:00"
15331.0,United Kingdom,755.41,4,41,697,"2010-04-09 14:26:00","2010-07-28 09:42:00"
18104.0,United Kingdom,754.64,1,38,362,"2011-11-02 14:07:00","2011-11-02 14:07:00"
17141.0,United Kingdom,754.33,4,138,436,"2010-01-24 14:19:00","2010-10-17 14:54:00"
13980.0,United Kingdom,753.12,9,58,471,"2010-02-21 14:18:00","2011-10-10 13:34:00"
13730.0,United Kingdom,752.6,2,38,488,"2011-07-01 12:47:00","2011-07-27 08:35:00"
14923.0,United Kingdom,749.1,1,44,418,"2011-10-20 11:51:00","2011-10-20 11:51:00"
14912.0,Italy,748.58,11,46,1803,"2010-01-26 16:29:00","2011-11-23 12:29:00"
15656.0,United Kingdom,748.5,4,46,343,"2011-02-28 15:32:00","2011-10-25 14:56:00"
15831.0,United Kingdom,747.76,4,64,1097,"2011-01-19 14:44:00","2011-10-12 13:14:00"
15137.0,United Kingdom,747.55,5,39,507,"2009-12-08 18:47:00","2010-07-07 09:41:00"
17114.0,United Kingdom,747.22,10,85,210,"2011-01-09 11:39:00","2011-12-04 12:17:00"
15618.0,United Kingdom,747.03,5,39,428,"2011-07-26 10:13:00","2011-11-07 08:34:00"
15533.0,United Kingdom,746.92,5,73,256,"2011-09-11 15:41:00","2011-11-20 15:35:00"
14050.0,United Kingdom,746.36,2,49,689,"2011-08-25 13:46:00","2011-11-08 10:00:00"
14228.0,United Kingdom,745.5,3,38,260,"2010-06-11 12:29:00","2010-09-28 09:45:00"
17579.0,United Kingdom,744.58,5,89,373,"2010-05-10 14:28:00","2011-12-05 12:28:00"
12871.0,United Kingdom,744.02,3,13,484,"2010-09-26 10:34:00","2011-09-16 15:07:00"
13070.0,United Kingdom,743.9,5,12,368,"2009-12-02 12:23:00","2011-05-31 13:45:00"
13354.0,United Kingdom,743.53,1,51,604,"2011-09-29 13:17:00","2011-09-29 13:17:00"
13713.0,United Kingdom,743.26,3,70,286,"2010-05-05 16:48:00","2010-10-27 16:18:00"
17038.0,United Kingdom,743.17,2,61,535,"2010-10-20 16:04:00","2011-11-09 13:50:00"
15420.0,United Kingdom,743.0,6,52,844,"2009-12-05 13:29:00","2010-10-01 15:46:00"
14302.0,United Kingdom,742.9,3,25,298,"2009-12-02 08:16:00","2010-10-05 08:10:00"
15720.0,United Kingdom,741.92,2,152,329,"2010-06-07 15:40:00","2011-11-15 14:48:00"
18275.0,United Kingdom,741.85,2,19,417,"2009-12-08 16:23:00","2010-05-10 15:46:00"
13721.0,United Kingdom,741.54,2,41,512,"2010-11-09 17:59:00","2011-11-03 14:05:00"
16924.0,United Kingdom,739.5,4,69,480,"2011-09-16 12:54:00","2011-11-18 12:53:00"
12603.0,Germany,739.2,1,3,64,"2011-11-18 10:42:00","2011-11-18 10:42:00"
12632.0,Germany,738.88,4,32,668,"2010-05-24 09:07:00","2010-07-07 09:39:00"
17979.0,United Kingdom,737.81,5,116,395,"2011-03-25 11:34:00","2011-11-04 12:05:00"
15462.0,United Kingdom,737.05,4,32,495,"2010-09-20 10:23:00","2011-09-06 13:11:00"
13780.0,United Kingdom,735.82,3,90,481,"2010-10-28 19:51:00","2011-12-02 13:49:00"
18190.0,United Kingdom,735.67,6,34,489,"2009-12-22 12:05:00","2011-05-31 14:48:00"
12527.0,Germany,735.51,5,26,526,"2010-06-28 15:37:00","2011-09-19 11:55:00"
17430.0,United Kingdom,735.17,4,30,515,"2010-08-17 11:52:00","2011-11-07 09:24:00"
13286.0,United Kingdom,734.91,1,46,274,"2010-04-18 15:35:00","2010-04-18 15:35:00"
15938.0,United Kingdom,734.81,9,27,449,"2010-06-01 09:42:00","2011-08-19 12:56:00"
12465.0,Belgium,733.89,3,46,475,"2011-06-23 13:37:00","2011-12-02 11:34:00"
17756.0,United Kingdom,733.7,3,54,400,"2010-11-10 12:54:00","2010-11-29 12:20:00"
17964.0,United Kingdom,733.46,2,84,496,"2010-12-02 13:32:00","2011-11-08 10:44:00"
16892.0,United Kingdom,733.4,9,120,366,"2009-12-08 14:20:00","2011-12-08 13:18:00"
12537.0,Sweden,732.94,1,43,449,"2010-10-27 08:36:00","2010-10-27 08:36:00"
17005.0,United Kingdom,732.41,3,15,786,"2010-04-30 10:52:00","2010-08-26 10:57:00"
13575.0,United Kingdom,732.07,5,41,449,"2011-06-16 14:24:00","2011-11-16 13:14:00"
17825.0,United Kingdom,731.96,4,24,540,"2009-12-14 12:09:00","2010-04-20 12:01:00"
17999.0,United Kingdom,730.9,3,125,395,"2010-11-26 13:16:00","2011-11-02 15:56:00"
14778.0,United Kingdom,730.86,2,34,306,"2011-02-04 11:43:00","2011-08-04 15:23:00"
17834.0,United Kingdom,730.47,2,54,687,"2010-09-20 15:32:00","2010-10-21 12:09:00"
13452.0,United Kingdom,729.8,3,2,6,"2010-08-24 09:53:00","2011-03-25 14:19:00"
12925.0,United Kingdom,729.33,3,46,649,"2010-04-26 10:32:00","2011-12-05 11:11:00"
13950.0,United Kingdom,728.56,5,33,321,"2011-04-07 11:29:00","2011-11-28 14:44:00"
12786.0,Netherlands,728.5,1,18,324,"2010-04-09 12:12:00","2010-04-09 12:12:00"
13236.0,United Kingdom,727.27,3,34,411,"2011-08-25 08:58:00","2011-11-15 12:50:00"
15922.0,United Kingdom,727.2,2,11,272,"2010-12-01 13:51:00","2010-12-02 13:05:00"
16075.0,United Kingdom,726.98,3,41,270,"2010-05-24 15:57:00","2010-07-25 11:31:00"
16465.0,United Kingdom,726.34,3,45,502,"2010-09-21 10:46:00","2010-10-22 09:22:00"
17615.0,United Kingdom,725.7,7,47,380,"2010-08-11 12:54:00","2011-08-01 14:06:00"
12797.0,Portugal,725.46,6,27,290,"2010-10-11 12:53:00","2010-12-14 16:24:00"
12723.0,France,725.07,5,53,434,"2011-10-05 15:52:00","2011-12-06 10:19:00"
12745.0,United Kingdom,723.85,2,20,467,"2010-05-14 16:50:00","2010-08-10 10:14:00"
17572.0,United Kingdom,723.01,10,14,351,"2009-12-15 10:00:00","2011-09-29 17:53:00"
15368.0,United Kingdom,722.74,2,8,406,"2010-11-10 15:52:00","2011-11-18 14:42:00"
13264.0,United Kingdom,722.56,1,38,375,"2010-09-23 12:42:00","2010-09-23 12:42:00"
17561.0,United Kingdom,722.34,4,163,396,"2009-12-06 13:29:00","2011-11-20 12:53:00"
18247.0,United Kingdom,721.43,6,28,305,"2010-03-18 15:52:00","2010-10-26 11:04:00"
13441.0,United Kingdom,720.9,2,33,520,"2010-10-04 10:38:00","2011-09-09 09:38:00"
13921.0,United Kingdom,720.75,5,36,209,"2009-12-18 12:19:00","2010-11-05 15:04:00"
16023.0,United Kingdom,719.81,3,90,358,"2011-03-18 13:32:00","2011-10-24 16:34:00"
14179.0,United Kingdom,719.78,2,135,330,"2011-10-18 14:00:00","2011-10-30 12:07:00"
16415.0,United Kingdom,719.44,3,120,527,"2010-02-01 12:30:00","2011-10-26 13:35:00"
13541.0,United Kingdom,717.9,3,10,266,"2010-05-18 16:15:00","2010-10-12 15:58:00"
13537.0,United Kingdom,717.85,2,38,337,"2010-09-14 10:41:00","2010-10-10 12:45:00"
12573.0,France,717.41,5,107,479,"2010-08-31 17:25:00","2011-04-26 15:52:00"
12890.0,United Kingdom,717.27,2,124,466,"2010-11-17 14:05:00","2011-11-15 17:26:00"
16526.0,United Kingdom,717.21,2,30,279,"2010-05-04 16:34:00","2011-06-21 12:02:00"
15274.0,United Kingdom,716.57,2,44,619,"2011-11-21 14:17:00","2011-12-05 16:57:00"
12535.0,France,716.35,2,28,219,"2011-06-06 12:47:00","2011-09-09 08:48:00"
16274.0,United Kingdom,715.9,1,64,310,"2010-12-01 15:35:00","2010-12-01 15:35:00"
15309.0,United Kingdom,715.53,10,49,417,"2009-12-04 13:01:00","2010-04-08 11:11:00"
18133.0,United Kingdom,715.5,2,2,0,"2011-05-11 14:14:00","2011-05-12 15:19:00"
12492.0,Germany,715.21,3,38,444,"2010-11-01 14:58:00","2011-10-07 15:15:00"
14798.0,United Kingdom,715.11,9,30,599,"2010-03-01 08:38:00","2011-10-18 10:58:00"
15330.0,United Kingdom,714.96,2,10,1312,"2011-10-10 12:30:00","2011-11-07 17:50:00"
16269.0,United Kingdom,714.59,2,53,577,"2010-09-28 11:50:00","2010-10-07 16:17:00"
17051.0,United Kingdom,714.39,4,107,513,"2010-03-21 14:55:00","2011-05-29 14:13:00"
14048.0,United Kingdom,713.89,4,126,453,"2010-11-22 14:08:00","2011-03-07 13:49:00"
13512.0,United Kingdom,713.39,4,31,419,"2010-05-05 13:22:00","2011-03-24 10:03:00"
13604.0,United Kingdom,713.39,2,21,239,"2010-02-19 12:02:00","2010-02-25 18:38:00"
14026.0,United Kingdom,713.11,2,43,427,"2010-03-24 14:10:00","2010-08-26 10:31:00"
13147.0,United Kingdom,712.8,4,1,144,"2011-09-01 12:28:00","2011-11-29 13:59:00"
17761.0,United Kingdom,712.78,1,19,398,"2011-11-07 10:23:00","2011-11-07 10:23:00"
14470.0,United Kingdom,712.04,3,56,282,"2010-10-05 12:39:00","2011-11-28 10:31:00"
16602.0,United Kingdom,711.63,5,37,406,"2010-11-16 09:13:00","2011-11-08 16:18:00"
15127.0,United Kingdom,711.5,2,27,464,"2010-07-08 10:07:00","2011-10-05 10:30:00"
13699.0,United Kingdom,711.4,3,33,214,"2010-06-07 13:03:00","2011-07-07 16:51:00"
17374.0,United Kingdom,711.21,4,34,153,"2010-11-09 17:14:00","2011-05-05 09:05:00"
16885.0,United Kingdom,710.74,4,121,376,"2010-11-19 12:51:00","2011-11-24 13:40:00"
13103.0,United Kingdom,709.64,3,27,426,"2010-05-11 14:41:00","2011-10-31 09:38:00"
12485.0,Sweden,708.1,1,34,414,"2010-06-28 15:22:00","2010-06-28 15:22:00"
